ID,eventName,signYear,endYearEstimated,signWithCountry,type,category
25,defense cooperation agreement,2003,2009,Greece,sector,TREX
67,defense cooperation agreement,2003,2009,Bulgaria,sector,TREX
25,defense cooperation agreement,2003,2009,Greece,sector,TREX
67,defense cooperation agreement,2006,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2006,2010,Greece,general,DCA
67,defense cooperation agreement,2010,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2010,2010,Greece,general,DCA
67,defense cooperation agreement,2003,2009,Moldova,general,DCA
116,defense cooperation agreement,2003,2009,Greece,general,DCA
67,defense cooperation agreement,1995,2001,Romania,general,DCA
146,defense cooperation agreement,1995,2001,Greece,general,DCA
67,defense cooperation agreement,1997,2010,Romania,general,DIC
146,defense cooperation agreement,1997,2010,Greece,general,DIC
67,defense cooperation agreement,2002,2007,Romania,general,DCA
146,defense cooperation agreement,2002,2007,Greece,general,DCA
67,defense cooperation agreement,1994,2000,Russia,general,DCA
147,defense cooperation agreement,1994,2000,Greece,general,DCA
67,defense cooperation agreement,1995,2010,Russia,general,DIC
147,defense cooperation agreement,1995,2010,Greece,general,DIC
67,defense cooperation agreement,1997,2003,Russia,general,DIC
147,defense cooperation agreement,1997,2003,Greece,general,DIC
67,defense cooperation agreement,2006,2010,Russia,general,DCA
147,defense cooperation agreement,2006,2010,Greece,general,DCA
67,defense cooperation agreement,2002,2008,Estonia,general,DCA
57,defense cooperation agreement,2002,2008,Greece,general,DCA
67,defense cooperation agreement,1999,2005,Latvia,general,DCA
96,defense cooperation agreement,1999,2005,Greece,general,DCA
67,defense cooperation agreement,2002,2008,Latvia,general,DCA
96,defense cooperation agreement,2002,2008,Greece,general,DCA
67,defense cooperation agreement,2007,2010,Latvia,general,DCA
96,defense cooperation agreement,2007,2010,Greece,general,DCA
67,defense cooperation agreement,1997,2007,Ukraine,general,DCA
187,defense cooperation agreement,1997,2007,Greece,general,DCA
67,defense cooperation agreement,1999,2010,Ukraine,general,DIC
187,defense cooperation agreement,1999,2010,Greece,general,DIC
67,defense cooperation agreement,1996,2002,Armenia,general,DCA
7,defense cooperation agreement,1996,2002,Greece,general,DCA
67,defense cooperation agreement,1998,2004,Armenia,general,DCA
7,defense cooperation agreement,1998,2004,Greece,general,DCA
67,defense cooperation agreement,1999,2005,Armenia,general,DIC
7,defense cooperation agreement,1999,2005,Greece,general,DIC
67,defense cooperation agreement,1997,2003,Georgia,general,DCA
64,defense cooperation agreement,1997,2003,Greece,general,DCA
67,defense cooperation agreement,1998,2004,Georgia,sector,TREX
64,defense cooperation agreement,1998,2004,Greece,sector,TREX
67,defense cooperation agreement,2001,2007,Finland,general,DCA
60,defense cooperation agreement,2001,2007,Greece,general,DCA
67,defense cooperation agreement,1999,2010,Sweden,general,DIC
171,defense cooperation agreement,1999,2010,Greece,general,DIC
67,defense cooperation agreement,1999,2005,Uganda,sector,TREX
186,defense cooperation agreement,1999,2005,Greece,sector,TREX
67,defense cooperation agreement,1998,2010,Tunisia,general,DCA
182,defense cooperation agreement,1998,2010,Greece,general,DCA
67,defense cooperation agreement,2003,2009,Turkey,sector,TREX
183,defense cooperation agreement,2003,2009,Greece,sector,TREX
67,defense cooperation agreement,2010,2010,Turkey,sector,COMMISSION
183,defense cooperation agreement,2010,2010,Greece,sector,COMMISSION
67,defense cooperation agreement,1994,2000,Israel,general,DIC
84,defense cooperation agreement,1994,2000,Greece,general,DIC
67,defense cooperation agreement,1999,2005,Israel,general,DIC
84,defense cooperation agreement,1999,2005,Greece,general,DIC
67,defense cooperation agreement,2007,2010,United Arab Emirates,general,DCA
188,defense cooperation agreement,2007,2010,Greece,general,DCA
67,defense cooperation agreement,1998,2004,Uzbekistan,general,DCA
192,defense cooperation agreement,1998,2004,Greece,general,DCA
67,defense cooperation agreement,2002,2008,China,sector,COMMISSION
35,defense cooperation agreement,2002,2008,Greece,sector,COMMISSION
67,defense cooperation agreement,1998,2004,India,general,DCA
79,defense cooperation agreement,1998,2004,Greece,general,DCA
67,defense cooperation agreement,1995,2001,Australia,sector,COMMISSION
8,defense cooperation agreement,1995,2001,Greece,sector,COMMISSION
45,defense cooperation agreement,1996,2010,Russia,general,DIC
147,defense cooperation agreement,1996,2010,Cyprus,general,DIC
45,defense cooperation agreement,2002,2010,Armenia,general,DIC
7,defense cooperation agreement,2002,2010,Cyprus,general,DIC
45,defense cooperation agreement,1999,2010,South Africa,general,DIC
164,defense cooperation agreement,1999,2010,Cyprus,general,DIC
25,defense cooperation agreement,1995,2001,Moldova,general,DCA
116,defense cooperation agreement,1995,2001,Bulgaria,general,DCA
25,defense cooperation agreement,1994,2000,Romania,general,DCA
146,defense cooperation agreement,1994,2000,Bulgaria,general,DCA
25,defense cooperation agreement,1995,2010,Romania,general,DCA
146,defense cooperation agreement,1995,2010,Bulgaria,general,DCA
25,defense cooperation agreement,1992,1998,Russia,general,DCA
147,defense cooperation agreement,1992,1998,Bulgaria,general,DCA
25,defense cooperation agreement,1993,1999,Russia,general,DIC
147,defense cooperation agreement,1993,1999,Bulgaria,general,DIC
25,defense cooperation agreement,2002,2010,Russia,general,DIC
147,defense cooperation agreement,2002,2010,Bulgaria,general,DIC
25,defense cooperation agreement,2000,2006,Estonia,general,DCA
57,defense cooperation agreement,2000,2006,Bulgaria,general,DCA
25,defense cooperation agreement,2001,2007,Latvia,general,DCA
96,defense cooperation agreement,2001,2007,Bulgaria,general,DCA
25,defense cooperation agreement,2000,2006,Lithuania,general,DCA
102,defense cooperation agreement,2000,2006,Bulgaria,general,DCA
25,defense cooperation agreement,1992,2002,Ukraine,general,DCA
187,defense cooperation agreement,1992,2002,Bulgaria,general,DCA
25,defense cooperation agreement,1992,1998,Ukraine,general,DIC
187,defense cooperation agreement,1992,1998,Bulgaria,general,DIC
25,defense cooperation agreement,1994,1999,Ukraine,general,DIC
187,defense cooperation agreement,1994,1999,Bulgaria,general,DIC
25,defense cooperation agreement,2005,2010,Ukraine,general,DCA
187,defense cooperation agreement,2005,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2008,2010,Ukraine,general,DIC
187,defense cooperation agreement,2008,2010,Bulgaria,general,DIC
25,defense cooperation agreement,1995,2001,Belarus,general,DCA
15,defense cooperation agreement,1995,2001,Bulgaria,general,DCA
25,defense cooperation agreement,1996,2002,Armenia,general,DCA
7,defense cooperation agreement,1996,2002,Bulgaria,general,DCA
25,defense cooperation agreement,1998,2010,Georgia,general,DCA
64,defense cooperation agreement,1998,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2007,2010,Georgia,sector,TREX
64,defense cooperation agreement,2007,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,2002,2008,Azerbaijan,general,DCA
10,defense cooperation agreement,2002,2008,Bulgaria,general,DCA
25,defense cooperation agreement,2003,2009,Finland,general,DCA
60,defense cooperation agreement,2003,2009,Bulgaria,general,DCA
25,defense cooperation agreement,2006,2010,Sweden,general,DCA
171,defense cooperation agreement,2006,2010,Bulgaria,general,DCA
25,defense cooperation agreement,1998,2004,Norway,general,DCA
132,defense cooperation agreement,1998,2004,Bulgaria,general,DCA
25,defense cooperation agreement,1998,2004,Denmark,general,DCA
47,defense cooperation agreement,1998,2004,Bulgaria,general,DCA
25,defense cooperation agreement,2009,2010,Mali,sector,TREX
109,defense cooperation agreement,2009,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,1997,2010,South Africa,general,DCA
164,defense cooperation agreement,1997,2010,Bulgaria,general,DCA
25,defense cooperation agreement,1992,2010,Turkey,sector,TREX
183,defense cooperation agreement,1992,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,1993,1999,Turkey,general,DIC
183,defense cooperation agreement,1993,1999,Bulgaria,general,DIC
25,defense cooperation agreement,1997,2010,Turkey,general,DCA
183,defense cooperation agreement,1997,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2008,2010,Turkey,sector,TREX
183,defense cooperation agreement,2008,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,2008,2010,Egypt,general,DIC
53,defense cooperation agreement,2008,2010,Bulgaria,general,DIC
25,defense cooperation agreement,2010,2010,Jordan,general,DCA
88,defense cooperation agreement,2010,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2000,2006,Israel,general,DCA
84,defense cooperation agreement,2000,2006,Bulgaria,general,DCA
25,defense cooperation agreement,1998,2004,Kazakhstan,general,DCA
89,defense cooperation agreement,1998,2004,Bulgaria,general,DCA
25,defense cooperation agreement,2003,2009,China,general,DCA
35,defense cooperation agreement,2003,2009,Bulgaria,general,DCA
25,defense cooperation agreement,2007,2010,China,sector,COMMISSION
35,defense cooperation agreement,2007,2010,Bulgaria,sector,COMMISSION
25,defense cooperation agreement,2008,2010,China,sector,TREX
35,defense cooperation agreement,2008,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,2006,2010,Mongolia,general,DCA
118,defense cooperation agreement,2006,2010,Bulgaria,general,DCA
25,defense cooperation agreement,1993,1999,India,general,DCA
79,defense cooperation agreement,1993,1999,Bulgaria,general,DCA
25,defense cooperation agreement,2000,2006,India,general,DIC
79,defense cooperation agreement,2000,2006,Bulgaria,general,DIC
25,defense cooperation agreement,1996,2002,Cambodia,general,DCA
28,defense cooperation agreement,1996,2002,Bulgaria,general,DCA
25,defense cooperation agreement,2010,2010,Cambodia,sector,TREX
28,defense cooperation agreement,2010,2010,Bulgaria,sector,TREX
25,defense cooperation agreement,1996,2010,Vietnam,general,DCA
195,defense cooperation agreement,1996,2010,Bulgaria,general,DCA
25,defense cooperation agreement,2008,2010,Vietnam,sector,TREX
195,defense cooperation agreement,2008,2010,Bulgaria,sector,TREX
116,defense cooperation agreement,1992,2010,Romania,general,DCA
146,defense cooperation agreement,1992,2010,Moldova,general,DCA
116,defense cooperation agreement,1997,2003,Romania,sector,TREX
146,defense cooperation agreement,1997,2003,Moldova,sector,TREX
116,defense cooperation agreement,2000,2010,Romania,sector,TREX
146,defense cooperation agreement,2000,2010,Moldova,sector,TREX
116,defense cooperation agreement,1994,2010,Russia,general,DIC
147,defense cooperation agreement,1994,2010,Moldova,general,DIC
116,defense cooperation agreement,1997,2010,Russia,general,DCA
147,defense cooperation agreement,1997,2010,Moldova,general,DCA
116,defense cooperation agreement,1997,2010,Russia,general,DIC
147,defense cooperation agreement,1997,2010,Moldova,general,DIC
116,defense cooperation agreement,2006,2010,Latvia,general,DCA
96,defense cooperation agreement,2006,2010,Moldova,general,DCA
116,defense cooperation agreement,2006,2010,Lithuania,general,DCA
102,defense cooperation agreement,2006,2010,Moldova,general,DCA
116,defense cooperation agreement,1993,2010,Ukraine,general,DCA
187,defense cooperation agreement,1993,2010,Moldova,general,DCA
116,defense cooperation agreement,1995,2001,Ukraine,general,DCA
187,defense cooperation agreement,1995,2001,Moldova,general,DCA
116,defense cooperation agreement,1998,2004,Ukraine,general,DIC
187,defense cooperation agreement,1998,2004,Moldova,general,DIC
116,defense cooperation agreement,1993,1999,Belarus,general,DCA
15,defense cooperation agreement,1993,1999,Moldova,general,DCA
116,defense cooperation agreement,1995,2001,Belarus,general,DIC
15,defense cooperation agreement,1995,2001,Moldova,general,DIC
116,defense cooperation agreement,2004,2010,Belarus,sector,RESEARCH
15,defense cooperation agreement,2004,2010,Moldova,sector,RESEARCH
116,defense cooperation agreement,1998,2010,Turkey,general,DCA
183,defense cooperation agreement,1998,2010,Moldova,general,DCA
116,defense cooperation agreement,2000,2010,Turkey,general,DIC
183,defense cooperation agreement,2000,2010,Moldova,general,DIC
116,defense cooperation agreement,2001,2007,Turkey,sector,TREX
183,defense cooperation agreement,2001,2007,Moldova,sector,TREX
116,defense cooperation agreement,2002,2008,China,general,DCA
35,defense cooperation agreement,2002,2008,Moldova,general,DCA
146,defense cooperation agreement,2001,2007,Latvia,general,DCA
96,defense cooperation agreement,2001,2007,Romania,general,DCA
146,defense cooperation agreement,1998,2010,Lithuania,general,DCA
102,defense cooperation agreement,1998,2010,Romania,general,DCA
146,defense cooperation agreement,2010,2010,Lithuania,general,DCA
102,defense cooperation agreement,2010,2010,Romania,general,DCA
146,defense cooperation agreement,1994,2010,Ukraine,general,DCA
187,defense cooperation agreement,1994,2010,Romania,general,DCA
146,defense cooperation agreement,1996,2002,Belarus,general,DCA
15,defense cooperation agreement,1996,2002,Romania,general,DCA
146,defense cooperation agreement,1999,2005,Armenia,general,DCA
7,defense cooperation agreement,1999,2005,Romania,general,DCA
146,defense cooperation agreement,1998,2010,Georgia,general,DCA
64,defense cooperation agreement,1998,2010,Romania,general,DCA
146,defense cooperation agreement,1999,2010,Georgia,sector,TREX
64,defense cooperation agreement,1999,2010,Romania,sector,TREX
146,defense cooperation agreement,1999,2005,Azerbaijan,general,DCA
10,defense cooperation agreement,1999,2005,Romania,general,DCA
146,defense cooperation agreement,2006,2010,Azerbaijan,general,DIC
10,defense cooperation agreement,2006,2010,Romania,general,DIC
146,defense cooperation agreement,2007,2010,Sweden,general,DCA
171,defense cooperation agreement,2007,2010,Romania,general,DCA
146,defense cooperation agreement,1998,2004,Denmark,sector,COMMISSION
47,defense cooperation agreement,1998,2004,Romania,sector,COMMISSION
146,defense cooperation agreement,2006,2010,Senegal,general,DCA
